,Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
697,697,8c5d0518-58d1-4e33-8c0e-3a71cc47d300,P S Sangma,https://play-lh.googleusercontent.com/a-/ALV-UjUMfnFe5Cb3ya6n5j3l2KdtDrGZhWbd6Gk8WgJHcjS9yBlCvQZqWw,"It has been very good to introduce cash account, but maybe it would have been better to introduce cash bank account system.Need to update from time to time, moreover I did not find any problem with this app. Thanks Cash Team.",5,7,,2021-06-19 18:16:19,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-08-11 09:52:12,
698,698,7a9a384b-2efa-478f-9c2a-ca6450b913ff,MD.MAHFUZ HOSSAIN,https://play-lh.googleusercontent.com/a-/ALV-UjVzXB3zM1XheGG9FmFa9QF_N7cJrSeuDxSFj83KWqZrCiDG1OY,"Useless apps they are made. The user interface feels outdated, and navigation is confusing. On top of that, the app is riddled with bugs, making simple tasks unnecessarily complicated. Customer support is unresponsive, and updates don’t seem to fix the recurring issues.",1,58,,2025-01-20 16:54:25,,,
699,699,d424eb0c-a91b-46e0-a61f-1447d8f9ffa3,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Worst banking APP! Transferred taka from bank to nagad transection failed! Recharged 40 taka from nagad it's been hours still not successful but money was deducted while in Bkash it's almost instant bank transfer recharge pay bill everything I'm Uninstalling this APP!,1,84,1.1.73.03,2025-05-18 22:11:06,,,1.1.73.03
700,700,4f2671f0-44d2-4512-86b5-1b8b86bd17ba,Md. Nazmul Hasan (Rimon),https://play-lh.googleusercontent.com/a-/ALV-UjVF_z2FjrpTpu32Y1PfUbO8TPmG5yquTXY7upV8wXYmRt-6E_S4Rw,"After the last update, this version is not automatic reading OTP. So, I'm not using the app for the last few days. It needs an immediate solution.",1,136,1.1.75.01,2025-06-20 06:12:53,,,1.1.75.01
701,701,9faad6d0-c982-46c4-9d97-030b1287fe8c,080_BADSHAH BIN FORHAD Alvi,https://play-lh.googleusercontent.com/a-/ALV-UjVOBxBfqrSJEAZEHme-P-gFsOx3qxXLEe77h-tteoGy7eMrrH8,Nagad is providing the worst service of mobile banking in Bangladesh. It takes too much time in logging in and almost of time it remains stopped because of server down. server is not available well.,1,100,1.1.75.01,2025-06-03 02:31:10,,,1.1.75.01
702,702,76d27213-3ead-45b1-bce2-cbc986f5a6bb,abdullah al hasan rakib,https://play-lh.googleusercontent.com/a-/ALV-UjULnJcap1GJMhpu1SKKKjyzFvQeeHWaGpEzBJe7IKXZdCh2O2Qo,"when i trying to update my KYC via thia apps, It is automatically closed or back from KYC update option. This is very unfortunate for digital banking. Where we can't update our documents properly through one of your apps, how can we keep or transfer money properly?",2,16,1.1.19.05,2022-09-23 22:41:30,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-11-01 14:05:02,1.1.19.05
703,703,d0a0555f-76ef-4d5f-b0e6-05d54895cef3,Tanver Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjVLui1ezw4MDYAE8itjyZvdweKxSw_l1CYk99MHrWPAJUSWdI7O,Worst system of getting OTP code. Too much time consuming and even don't provide me the OTP. I had tried for more than 10 times.,1,4,,2020-12-21 13:18:04,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-16 15:52:38,
704,704,2793c4e4-1a72-4ae2-a40d-922f51f0b5e9,sourav khaskel,https://play-lh.googleusercontent.com/a-/ALV-UjW5OxwidVBq2u__RrwJdqzdoHg8TQeuDU9H-5JEXNpYFqZrj-T8,It can be used in a very simple way. The bonus is more. There is a different thing about the name and it has a little more opportunity than other apps.,5,94,1.0.61.04,2021-02-05 19:32:20,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits
Deshi Nagad E Beshi Labh
",2022-08-13 18:37:26,1.0.61.04
705,705,25fff04b-6545-4414-8fa9-3f247820f321,Saiful Islam,https://play-lh.googleusercontent.com/a/ACg8ocJ__OmxUEEUooWIBiizpAlbwAnRPeK91LiRu2XXxaaO-UXd8g=mo,"You should improve your coustomer services. Wr have many problems but when we are call your customer service they are not answering it took so many times and dey didn’t answering the call, that's why you should improve this.",1,1,,2023-12-19 13:31:28,,,
706,706,e2335e53-b87f-42c3-9247-2bbc3501bf06,Taniza Munia,https://play-lh.googleusercontent.com/a/ACg8ocI-fwuym87GiAuw7E8hxj4siCmtlCKiYMpLOF474nLEt2QMMA=mo,Alert!!! They suspend account if account have good amount of money. Very unsecured app. Avoid it though it’s cheap. They steal money with illigal e Commerce site. Be aware of NAGAD.,1,8,1.0.77.01,2021-09-04 14:26:04,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-18 19:11:00,1.0.77.01
707,707,52c90d65-5a39-4b8e-bbb1-3e70293e15d5,Saif Islam,https://play-lh.googleusercontent.com/a-/ALV-UjUQ9l2cmcShw2b8QCnqIKZFprHr71xGnm3b0nJLC6Q4yQ3xCgg,"I'm very disappointed.. I recharged my mobile for 20 Taka from Nogod. Failed due to network. But the money was deducted from the account, and the mobile was not recharged. Customer Care could not resolve this issues.",1,901,1.0.87.01,2021-10-21 23:40:08,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-08 20:24:16,1.0.87.01
708,708,5be71b1e-652a-49e5-8a10-9da3da8a2da2,Alamgir Razzaki,https://play-lh.googleusercontent.com/a-/ALV-UjWzrCcayMGbj8kOLD9b8D-PU0bqT87avWvWN1ON0vJ3tXwqdiQ,"Can't see phone number for selecting sender. Even can't see the written form, only see the images. What's the problem?",1,3,,2022-06-04 02:58:52,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-06-04 08:41:01,
709,709,df4705e7-e8f8-4020-8079-093375edcbed,Crazy Co.,https://play-lh.googleusercontent.com/a-/ALV-UjUBPiCDBQzUHeXpsdG1LNe-1iLNlwKpsswUEmLzhBDPpAlsnu8T,At the beginning it was fine but now I even cannot log in it says connection error. If I can't log in then How am I suppose to do transactions?,1,24,1.0.87.01,2021-10-22 03:56:32,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-02 15:49:39,1.0.87.01
710,710,386796e9-bc3c-4f1d-ba01-2d7046bb68ac,Sajib Majumder,https://play-lh.googleusercontent.com/a/ACg8ocIR97gpQgE_FfK8LFRaQrlS9yTj4NOI7x9KboM7xxSc8gvL8w=mo,"Very bad service. When Sohel calls the helpline, he says the same thing over and over again and doesn't solve the problem. Very bad thing. Don't use that if you can. Worst of all. Their authority people have no work, they just eat and sleep all day. Can't solve the problem. Let's move it forward if everyone can.",1,21,,2022-09-29 10:48:55,,,
711,711,1e5e0925-358e-4e4d-a507-9e725c832e7d,Abbas Mahmud,https://play-lh.googleusercontent.com/a-/ALV-UjXgNkcX1xs3kaWucfwuuTaqP0pIyGUgbiC-Np2q5GMT5Aw7cBPw,"My account has been suspended for the last four days without giving any notice. In this case, the authority has acted irresponsibly. I contact with them many times but they do not give any proper solution.",1,38,1.0.77.01,2021-09-04 12:17:48,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.

",2022-08-18 18:26:52,1.0.77.01
712,712,c24acb9f-30e9-4092-82bb-554b23942d6e,MD Shamim,https://play-lh.googleusercontent.com/a-/ALV-UjXeDKM2eiaBgSV4WSe1pp3ahX9rLry9-nbL_1y4RglsY6lmHtM,"Bad practice of your operators. They are very lazy. If you call, you will get money, but you will not receive the call. Better to develop than their operators and systems",1,5,1.1.35.01,2023-06-03 18:52:40,,,1.1.35.01
713,713,f18b1afa-0ec6-486b-ad1f-829cc22383ca,Md.Tahmid Tahsin,https://play-lh.googleusercontent.com/a-/ALV-UjVtyJSL3chWZaD0JRzuvUw5dGP2vVGMpggO_ohmK_C4invNymBRnQ,"Even after giving the right pin for several times,majority of the time it doesn’t allow me to basic works.Hence repeatedly shows the message,""Kindly check your sim"" etc. while Bkash works perfectly fine,this app fails to do so",1,61,1.1.70.01,2025-04-16 18:47:28,,,1.1.70.01
714,714,3693ba90-cdd0-43dd-85ea-f521ff8d43df,Areal Tech,https://play-lh.googleusercontent.com/a-/ALV-UjXA-pO0ISSB5gF1SStrv5Z6sDtGoQWVeGB5ScMj9ukI2uFVvoGu,Full bugs app Login problem all-time.Fast I thought my WiFi problem than I realized that my WiFi was work properly but this nonsense app 😡 don't login my account 😤.,1,19,1.1.22.03,2022-11-05 12:35:37,,,1.1.22.03
715,715,62234d85-e882-4150-b01a-0842f3e9cb9e,Md Kamrul Hasan,https://play-lh.googleusercontent.com/a/ACg8ocIAK295K0FYGCOr6_54TNXz6lujIu7cC_Fsl3BsRRT5yxu1L1g=mo,Don't pay in amy e-commerce site through Nagad. Even don't use it. Any time without any information they can suspend the account for a long time. Be carefull about nagad.,1,31,1.0.77.01,2021-09-06 17:57:11,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
",2022-08-15 18:39:36,1.0.77.01
716,716,0ef67fed-f615-47f2-8237-a18aaf628f2a,Raihan Mahfuj,https://play-lh.googleusercontent.com/a-/ALV-UjW3GCjGqZxupS9aS4nqd0JaK3CT54aAd9qVXL6QEmu_Nq2iQm69,"Sometimes you have problems with the app, login does not work properly, send money cannot be done properly, it is very good if you pay attention.",5,48,1.1.64.01,2024-09-28 20:41:08,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2025-12-24 17:38:25,1.1.64.01
717,717,069d0bc4-bed9-4f36-a07c-7895af8d9636,Shah Riam Hossain,https://play-lh.googleusercontent.com/a-/ALV-UjW4BgxWejJN_7iWYjs2b0wcjh-8nhCc6L5EHt91-LjQ0qjjvapMdg,Worst app I have ever used. I have tried a 100 times. I also called the customer care and fixed problem from there end but the otp won't work.,1,179,1.0.71.01,2021-07-03 14:29:02,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-16 12:58:58,1.0.71.01
718,718,275c42da-8826-4cb5-8391-9dbc797fff11,Abdul Momen,https://play-lh.googleusercontent.com/a-/ALV-UjV-qwDzE0XRfxX0qU71DOUkwM289CA3ceMwlnCSFYF3fxj-spDQ,Nagad is way better than the bkash and rocket. It took me two min or less to setup my account. Bring money from my visa card and successfully recharge my phone. Design is so minimalist and easy to understand. And thanks the writter of NID reader algorithm.,5,7,,2020-08-20 23:24:04,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Deshi Nagad E Beshi Labh
",2022-08-02 17:41:35,
719,719,a915a366-a233-4866-8e95-3580873a7a77,Suhel Miah,https://play-lh.googleusercontent.com/a-/ALV-UjWQ1JnKHOKjbgS6Wyirigs76f7A69h0KnmuSqEMrf87LsQHW1Y,"Very bad app, I can't login, when I try to login it show me incorrect password. But my password is right. But its not working. Disgusting.",1,7,,2021-04-28 22:06:22,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad

",2022-08-16 11:21:29,
720,720,3adbdeab-5c2e-4229-8484-9aa1a3e2d69c,Ashikur Rahman,https://play-lh.googleusercontent.com/a-/ALV-UjUHEruE9XNXj_uSFPJtIlj3S_sDnytVIizdQtG_EEwHqkrbs0EV,"They were running a campaign, where it was said that if you add 2000 taka from your visa card and save it for the first time, you will get 200 taka cashback within three days. Today is going to be 12 days but they're not releasing cashback. Beware of Nagad. Boycott everyone.",1,0,,2022-06-19 12:36:46,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
",2022-08-04 21:02:09,
721,721,555a2d76-7b5b-4021-897b-1a4a08dc8487,shohag hossain,https://play-lh.googleusercontent.com/a/ACg8ocJ4ADUegw13qO6CUE-RiK9c3c3QcjhSuWDrI2SYM5z6AdK96w=mo,This app is quite disappointing and i can't login into my account when everything is okay...i just wait to get my money back as fast as i can.,1,7,1.1.16.01,2022-08-05 00:33:55,"We are extremely sorry to hear about your experience. Our goal is to create customer satisfaction. Your review will help us improve our service quality. Stay with Nagad.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad",2022-08-05 18:39:20,1.1.16.01
722,722,3617751f-3209-4df5-a3c4-6c610d25ebbf,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The service is currently down for maintenance, and there were no prior notifications or updates available. I also haven't been able to reach customer service.",1,3,1.1.22.03,2024-07-05 01:48:05,,,1.1.22.03
723,723,cebc67f7-4204-41fc-9317-d19335c9aea7,Sultana Parvin,https://play-lh.googleusercontent.com/a-/ALV-UjUKTCuuuPB-kmHGAgkXS4_eNGsefWZ7NGsVYlw7okL4CBlFysI,nagad app is having problems because I can't create a new account after doing everything when it's time for setting a pin it shows something like check your internet and server ....😞😞😞😞,1,2,,2025-07-31 20:42:45,,,
724,724,f1427cd5-d021-404a-b9ae-f646dee7d426,Shahed Shaon,https://play-lh.googleusercontent.com/a-/ALV-UjUU4c3DL8Nusf26oqgPOfRLD3syIelL6A6l6fKLiRe7TsqyEdk,Its really really a very good apps. Its very easy to use. In billing section i think more option should be add. Coz polly biddyut is not there to pay the bills by using this apo. Thank u.,5,261,1.0.94.01,2021-12-20 19:17:51,"Thank you for your wonderful review. We are glad to know you have liked the experience. Our commitment towards ensuring customer satisfaction will only grow stronger. Stay with Nagad to enjoy more benefits.
Please share your problem details in our inbox. Facebook (Inbox) Link: https://m.me/MyNagad
Deshi Nagad E Beshi Labh
",2022-05-26 10:37:03,1.0.94.01
